MonthYear,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,Record Count
202103,KEN,4,5,-25,5
202103,KEN,4,4,-28.8,4
202103,KGZ,3,2,-32.5,5
202103,KGZ,4,4,-20,4
202103,KGZ,4,3,-137.5,14
202103,KHM,3,2,-32.5,5
202103,KHM,4,3,-120,12
202103,KOR,3,4,-6,3
202103,KOR,4,5,-5,1
202103,KOR,4,3,-248,25
202103,KOR,3,1,-29,5
202103,KOR,4,4,-15,3
202103,KOR,4,1,-52,8
202103,KWT,4,1,-12,3
202103,KWT,4,3,-70,7
202103,LAO,3,2,-8,2
202103,LAO,4,3,-10,1
202103,LBN,4,3,-180,18
202103,LKA,4,4,-55,11
202103,LKA,3,2,-19.5,3
202103,LKA,4,5,-5,1
202103,LKA,4,3,-175,18
202103,LKA,3,3,-20,4
202103,LKA,4,1,-24,6
202103,LKA,3,4,-6,3
202103,LKA,3,1,-20,4
202103,LTU,4,1,-40,10
202103,LTU,3,3,-7,1
202103,LTU,4,5,-55,11
202103,LTU,3,4,-10,2
202103,LVA,4,3,-9.5,1
202103,MAC,4,4,-10,2
202103,MAC,4,3,-20,2
202103,MDG,4,4,-10,2
202103,MEX,4,3,-80,8
202103,MEX,3,5,-4,1
202103,MEX,4,1,-12,3
202103,MEX,4,5,-10,2
202103,MLT,3,2,-4,1
202103,MLT,4,3,-90,9
202103,MLT,4,4,-25,5
202103,MMR,4,4,-132.1,19
202103,MMR,3,3,-7,1
202103,MMR,4,3,-697,74
202103,MMR,4,1,-41,8
202103,MMR,3,4,-8,4
202103,MMR,3,2,-232.5,35
202103,MMR,4,5,-100.2,15
202103,MNG,3,3,-2,1
202103,MNG,3,2,-13,2
202103,MNG,4,5,-10,2
202103,MNG,4,3,-138,14
202103,MUS,4,1,-16,4
202103,MWI,4,4,-20,4
202103,MYS,4,4,-81.5,10
202103,MYS,4,1,-29,5
202103,MYS,4,3,-59,6
202103,MYS,4,5,-10,2
202103,MYS,3,2,-26,4
202103,NAM,4,3,-30,3
202103,NGA,4,4,-79,11
202103,NGA,4,1,-4,1
202103,NGA,4,5,-10,2
202103,NGA,4,3,-30,3
202103,NGA,3,4,-4,2
202103,NIC,4,2,-10,2
202103,NLD,4,4,-15,3
202103,NLD,4,1,-56,7
202103,NLD,3,3,-4,2
202103,NPL,4,3,-196.5,20
202103,NPL,3,2,-39,6
202103,NPL,4,1,-23,5
202103,NPL,4,4,-25,5
202103,NZL,3,3,-7,1
202103,NZL,4,4,-5,1
202103,NZL,3,1,-5.8,1
202103,NZL,3,2,-26,4
202103,NZL,4,5,-20,4
202103,NZL,4,1,-8,2
202103,NZL,4,3,-59,6
202103,OMN,2,5,-2,1
202103,PAK,4,1,-20,5
202103,PAK,4,2,-10,2
202103,PAK,1,3,-0.6,2
202103,PAK,4,4,-124.5,18
202103,PAK,3,4,-2,1
202103,PAK,3,3,-21,3
202103,PAK,3,2,-58.5,9
202103,PAK,3,1,-15,3
202103,PAK,4,3,-897.5,92
202103,PAK,4,5,-65,13
202103,PAN,4,3,-10,1
202103,PHL,4,1,-19,4
202103,PHL,2,5,-2,1
202103,PHL,3,1,-17.4,3
202103,PHL,4,4,-108.20000000000000,19
202103,PHL,4,5,-95,19
202103,PHL,3,4,-76,38
202103,PHL,3,3,-265,53
202103,PHL,4,3,-572,58
202103,PHL,1,3,-3.3000000000000000,11
202103,PHL,3,2,-1148.5,189
202103,POL,3,2,-19.5,3
202103,POL,4,4,-15,3
202103,POL,4,1,-4,1
202103,POL,4,3,-180,18
202103,PRK,4,3,-220.7,24
202103,PRK,4,5,-30,6
202103,PRK,4,1,-216,31
202103,PRK,3,1,-20,4
202103,PRK,3,4,-6,3
202103,PRK,3,3,-7,1
202103,PRK,4,4,-42,6
202103,PRT,4,3,-70,7
202103,QAT,3,4,-5,1
202103,QAT,3,1,-5,1
202103,RUS,4,3,-1817.5,185
202103,RUS,1,3,-0.3,1
202103,RUS,3,2,-26,4
202103,RUS,3,4,-38,19
202103,RUS,4,1,-160,29
202103,RUS,3,3,-196,28
202103,RUS,3,1,-62.4,12
202103,RUS,4,5,-40,8
202103,RUS,4,4,-160.20000000000000,25
202103,SAU,3,2,-65,10
202103,SAU,4,4,-20,4
202103,SAU,4,3,-110,11
202103,SDN,4,3,-10,1
202103,SEN,4,4,-5,1
202103,SEN,4,3,-10,1
202103,SGP,4,3,-10,1
202103,SGP,4,4,-30,6
202103,SGP,4,5,-5,1
202103,SLV,3,4,-4,2
202103,SLV,4,3,-30,3
202103,SRB,3,4,-4,2
202103,SRB,4,3,-210,21
202103,SRB,3,2,-16.5,3
202103,SVK,4,3,-40,4
202103,SWE,3,4,-2,1
202103,SWE,4,5,-10,2
202103,SWE,4,1,-32,4
202103,SWE,3,1,-17.4,3
202103,SWE,4,4,-9,1
202103,SYR,4,4,-19,2
202103,SYR,4,3,-48.5,5
202103,THA,3,2,-182,28
202103,THA,4,1,-8,1
202103,THA,4,4,-10,2
202103,THA,4,3,-234.4,24
202103,TJK,4,3,-110,11
202103,TKM,4,3,-19,2
202103,TUR,3,2,-247,38
202103,TUR,4,4,-30,6
202103,TUR,4,3,-90,9
202103,TUR,4,1,-28,5
202103,TZA,4,4,-36,4
202103,UGA,4,3,-9.5,1
202103,UKR,4,1,-32,7
202103,USA,1,2,-0.9000000000000000,3
202103,USA,3,5,-58,19
202103,USA,4,4,-1525.7,263
202103,USA,1,5,-1.2,4
202103,USA,3,3,-525,140
202103,USA,2,5,-6,3
202103,USA,1,3,-0.6,2
202103,USA,4,2,-95,19
202103,USA,3,1,-320.0000000000000,60
202103,USA,3,4,-400,149
202103,USA,4,5,-943.6,182
202103,USA,4,1,-4622,662
202103,USA,4,3,-10356.700000000000,1046
202103,USA,3,2,-913.5,144
202103,UZB,3,1,-25,5
202103,VEN,4,1,-24,3
202103,VNM,3,4,-4,2
202103,VNM,4,4,-93.5,14
202103,VNM,4,1,-12,3
202103,VNM,3,2,-112,18
202103,VNM,4,3,-547.5,55
202103,VNM,3,3,-35,5
202103,VNM,4,5,-15,3
202103,VUT,4,4,-10,2
202103,VUT,3,4,-5,1
202103,YEM,1,3,-1.8,6
202103,YEM,4,3,-9.5,1
202103,ZAF,4,3,-50,5
202103,ZAF,4,4,-138,22
202103,ZMB,3,4,-10,2
202103,ZMB,4,4,-30,6
202103,ZWE,4,5,-18.4,2
202103,ZWE,4,3,-380,38
202103,ZWE,3,2,-6.5,1
202103,ZWE,3,4,-2,1
202104,AFG,1,3,-1.2,4
202104,AFG,4,3,-99,10
202104,AFG,3,3,-14,2
202104,AFG,4,4,-20,4
202104,ARE,4,3,-30,3
202104,ARE,4,5,-30,6
202104,ARE,4,4,-9,1
202104,ARG,4,3,-80,8
202104,ARM,4,3,-20,2
202104,AUS,3,4,-45,15
202104,AUS,1,5,-0.6,2
202104,AUS,4,5,-469.2,93
202104,AUS,3,3,-364,52
202104,AUS,2,3,-6,3
202104,AUS,4,3,-1433.4,145
202104,AUS,3,5,-8,2
202104,AUS,3,2,-156,24
202104,AUS,3,1,-111.20000000000000,20
202104,AUS,4,4,-500.8,85
202104,AUS,4,1,-750,130
202104,AUS,1,2,-2.4,8
202104,AUS,4,2,-5,1
202104,AUT,4,4,-5,1
202104,AUT,3,2,-6.5,1
202104,BEL,4,4,-20,4
202104,BEL,3,4,-6,3
202104,BEL,4,1,-64,8
202104,BEL,3,3,-36,18
202104,BEL,3,5,-44,22
202104,BEL,4,3,-40,4
202104,BGD,3,4,-5,1
202104,BGD,3,2,-6.5,1
202104,BHR,4,3,-20,2
202104,BLR,4,3,-100,10
202104,BRA,3,1,-10,2
202104,BRA,4,1,-8,2
202104,BRA,3,4,-2,1
202104,BRA,4,3,-630,63
202104,BRA,3,2,-19.5,3
202104,BRN,3,5,-4,1
202104,BRN,4,5,-48.4,8
202104,BRN,3,3,-7,1
202104,BRN,4,4,-298.00000000000000,42
202104,BRN,2,5,-8,4
202104,BRN,4,1,-8,1
202104,BRN,4,3,-667.5,70
202104,BRN,3,2,-117,18
202104,BWA,4,5,-5,1
202104,CAN,4,1,-799,115
202104,CAN,3,4,-10,5
202104,CAN,3,2,-13,2
202104,CAN,3,3,-57,21
202104,CAN,3,5,-38,19
202104,CAN,4,2,-20,4
202104,CAN,4,3,-456,46
202104,CAN,4,5,-74.2,14
202104,CAN,4,4,-696,127
202104,CHE,3,2,-19.5,3
202104,CHE,4,4,-55,11
202104,CHE,4,5,-10,2
202104,CHL,4,3,-100,10
202104,CHL,4,5,-10,2
202104,COD,4,3,-40,4
202104,CUB,4,5,-18.4,2
202104,CUB,4,4,-5,1
202104,CUB,4,3,-50,5
202104,CUB,3,2,-26,4
202104,CUB,3,4,-2,1
202104,CZE,4,5,-15,3
202104,CZE,4,1,-12,3
202104,CZE,4,3,-60,6
202104,DEU,3,4,-2,1
202104,DEU,4,4,-41.6,7
202104,DEU,4,1,-54,8
202104,DEU,3,1,-17.4,3
202104,DEU,4,5,-30,6
202104,DEU,3,2,-19.5,3
202104,DEU,4,3,-70,7
202104,DJI,4,3,-14.4,2
202104,DZA,4,3,-80,8
202104,ECU,4,4,-10,2
202104,EGY,4,4,-20,4
202104,EGY,4,3,-120,12
202104,ESP,4,3,-48,5
202104,ESP,4,5,-30,6
202104,ESP,4,1,-5,1
202104,ESP,4,4,-40,8
202104,EST,4,4,-10,2
202104,EST,4,5,-5,1
202104,ETH,4,4,-10,2
202104,ETH,4,1,-16,4
202104,ETH,4,3,-20,2
202104,FIN,3,4,-2,1
202104,FIN,4,3,-10,1
202104,FJI,3,1,-11.6,2
202104,FJI,4,4,-20,4
202104,FRA,4,1,-12,2
202104,FRA,4,5,-5,1
202104,FRA,4,3,-97,10
202104,FRA,3,2,-19.5,3
202104,FRA,4,4,-29,4
202104,GAB,4,3,-100,10
202104,GBR,4,1,-937,128
202104,GBR,3,3,-41,8
202104,GBR,4,5,-160,32
202104,GBR,4,4,-281,45
202104,GBR,4,3,-867.5,89
202104,GBR,3,2,-13,2
202104,GBR,3,4,-91,23
202104,GBR,1,5,-1.2,4
202104,GBR,4,2,-10,2
202104,GBR,1,2,-1.8,6
202104,GHA,4,3,-30,3
202104,GHA,4,4,-10,2
202104,GHA,4,1,-4,1
202104,GHA,3,4,-16,5
202104,GIN,4,3,-10,1
202104,GRC,4,1,-8,1
202104,GRC,4,4,-30,6
202104,GRC,3,2,-6.5,1
202104,GRC,4,3,-38,4
202104,GRC,3,4,-8,4
202104,HKG,4,5,-9.2,1
202104,HKG,4,4,-10,2
202104,HUN,4,3,-80,8
202104,HUN,3,2,-6.5,1
202104,HUN,4,1,-20,4
202104,IDN,4,5,-37.600000000000000,5
202104,IDN,3,1,-10,2
202104,IDN,3,3,-63,9
202104,IDN,3,4,-15,3
202104,IDN,4,3,-40,4
202104,IDN,4,1,-8,1
202104,IDN,3,2,-19.5,3
202104,IDN,4,4,-47,6
202104,IND,3,3,-8,2
202104,IND,3,2,-6.5,1
202104,IND,4,4,-22.2,4
202104,IND,4,5,-95,19
202104,IND,4,1,-20,5
202104,IND,4,3,-147,15
202104,IRL,4,5,-70,14
202104,IRL,4,1,-8,2
202104,IRL,4,3,-90,9
202104,IRL,4,4,-65,9
202104,IRN,4,5,-30,6
202104,IRN,3,4,-27,6
202104,IRN,1,5,-3.0000000000000000,10
202104,IRN,4,2,-15,3
202104,IRN,3,1,-228.00000000000000,40
202104,IRN,4,3,-201,22
202104,IRN,4,1,-219,29
202104,IRN,3,2,-38,7
202104,IRN,3,5,-24,6
202104,IRN,4,4,-120.80000000000000,18
202104,IRQ,4,1,-8,2
202104,IRQ,4,4,-9,1
202104,IRQ,4,3,-508,51
202104,IRQ,3,2,-8,2
202104,ISL,4,1,-56,8
202104,ISR,3,3,-7,1
202104,ISR,4,3,-19,2
202104,ITA,4,3,-10,1
202104,ITA,4,1,-58,8
202104,ITA,4,4,-40,8
202104,ITA,3,3,-7,1
202104,JAM,4,5,-5,1
202104,JOR,4,4,-5,1
202104,JPN,4,4,-496.80000000000000,70
202104,JPN,3,4,-105,39
202104,JPN,3,2,-281.5,42
202104,JPN,3,1,-136.00000000000000,24
202104,JPN,1,5,-3,10
202104,JPN,4,1,-193,31
202104,JPN,4,5,-65,13
202104,JPN,4,3,-592.8,61
202104,JPN,3,3,-93,19
202104,KAZ,4,1,-10,2
202104,KAZ,4,4,-15,3
202104,KAZ,4,3,-28.5,3
202104,KAZ,3,2,-19.5,3
202104,KEN,4,5,-20,4
202104,KEN,4,4,-30,6
202104,KEN,4,3,-38,4
202104,KEN,3,2,-13,2
202104,KGZ,4,1,-10,2
202104,KGZ,4,4,-30,6
202104,KHM,4,3,-30,3
202104,KHM,4,4,-65,13
202104,KHM,4,5,-5,1
202104,KHM,3,4,-16,5
202104,KOR,4,1,-49,7
202104,KOR,3,1,-18,4
202104,KOR,3,3,-14,2
202104,KOR,3,4,-6,3
202104,KOR,4,5,-20,4
202104,KOR,3,2,-4,1
202104,KOR,4,2,-25,5
202104,KOR,4,3,-322.4,33
202104,KOR,4,4,-58.5,9
202104,LAO,4,4,-40,8
202104,LAO,4,3,-40,4
202104,LBN,4,3,-170,17
202104,LKA,4,1,-5,1
202104,LKA,4,4,-106,18
202104,LKA,3,2,-65,10
202104,LKA,3,4,-13,5
202104,LKA,4,3,-193.5,20
202104,LTU,4,1,-16,4
202104,LTU,3,4,-20,4
202104,MAR,4,3,-10,1
202104,MEX,4,5,-36.8,4
202104,MEX,4,3,-10,1
202104,MEX,4,4,-15,3
202104,MLT,4,3,-20,2
202104,MLT,4,4,-30,6
202104,MMR,4,5,-42.600000000000000,6
202104,MMR,4,4,-10,2
202104,MMR,3,2,-165.5,25
202104,MMR,4,1,-77,10
202104,MMR,3,4,-4,2
202104,MMR,3,5,-8,2
202104,MMR,3,1,-63.8,11
202104,MMR,4,3,-395,42
202104,MNG,4,5,-5,1
202104,MNG,4,3,-78.5,8
202104,MYS,3,3,-7,1
202104,MYS,4,1,-69,12
202104,MYS,4,3,-119,12
202104,MYS,4,5,-5,1
202104,MYS,4,4,-55,11
202104,MYS,3,4,-2,1
202104,NGA,4,4,-208.2,26
202104,NGA,4,3,-40,4
202104,NGA,3,4,-2,1
202104,NGA,3,5,-10,2
202104,NLD,3,2,-6.5,1
202104,NLD,3,3,-24,12
202104,NLD,4,4,-20,4
202104,NLD,3,5,-40,20
202104,NOR,4,5,-10,2
202104,NOR,3,2,-19.5,3
202104,NOR,4,2,-10,2
202104,NOR,3,4,-2,1
202104,NPL,4,5,-18.4,2
202104,NPL,4,4,-10,2
202104,NPL,4,3,-50,5
202104,NZL,3,2,-32.5,5
202104,NZL,4,5,-10,2
202104,NZL,4,1,-68,9
202104,NZL,3,4,-6,3
202104,NZL,4,3,-20,2
202104,NZL,4,2,-15,3
202104,NZL,3,3,-28,4
202104,NZL,4,4,-67.8,10
202104,PAK,3,1,-5,1
202104,PAK,4,4,-526.6,66
202104,PAK,4,1,-158,29
202104,PAK,4,3,-998.5,102
202104,PAK,4,5,-55,11
202104,PAK,3,3,-16,3
202104,PAK,3,2,-26,4
202104,PHL,4,3,-1133.9,117
202104,PHL,4,1,-147,32
202104,PHL,2,5,-2,1
202104,PHL,3,4,-152,70
202104,PHL,1,3,-15.000000000000000,50
202104,PHL,3,1,-48.800000000000000,8
202104,PHL,3,3,-212,41
202104,PHL,3,2,-2125,340
202104,PHL,4,5,-152,22
202104,PHL,4,4,-220.40000000000000,40
202104,POL,3,4,-2,1
202104,POL,3,2,-26,4
202104,PRK,4,1,-68,9
202104,PRK,4,3,-191.9,20
202104,PRK,4,4,-30,5
202104,PRK,3,2,-13,2
202104,PRK,3,3,-14,2
202104,PRK,4,5,-35,7
202104,PRK,3,1,-5.8,1
202104,PRT,4,1,-4,1
202104,PRT,4,3,-9.5,1
202104,QAT,4,1,-24,6
202104,QAT,4,3,-10,1
202104,RUS,3,2,-34.5,5
202104,RUS,4,4,-209.60000000000000,31
202104,RUS,3,1,-106.6,21
202104,RUS,1,5,-0.6,2
202104,RUS,3,5,-5,1
202104,RUS,4,1,-128,22
202104,RUS,1,3,-0.6,2
202104,RUS,4,3,-1302.6,133
202104,RUS,2,5,-6,3
202104,RUS,4,5,-150,30
202104,RUS,3,4,-31,11
202104,RUS,3,3,-21,3
202104,RWA,4,4,-5,1
202104,RWA,4,1,-8,2
202104,SAU,4,3,-9.5,1
202104,SAU,4,1,-24,6
202104,SAU,4,4,-9,1
202104,SGP,4,4,-5,1
202104,SGP,4,5,-20,4
202104,SGP,3,5,-5,1
202104,SGP,1,3,-2.7000000000000000,9
202104,SGP,4,1,-24,6
202104,SGP,4,3,-109.5,11
202104,SLE,4,4,-10,2
202104,SLV,3,2,-19.5,3
202104,SRB,4,3,-90,9
202104,SRB,3,2,-5,1
202104,SWE,4,1,-68,11
202104,SWE,4,3,-20,2
202104,SWE,3,4,-28,14
202104,SWE,3,2,-6.5,1
202104,SWE,4,4,-10,2
202104,SWE,4,5,-20,4
202104,SYR,4,5,-36.8,4
202104,SYR,4,3,-100,10
202104,SYR,3,1,-5,1
202104,TCD,4,4,-15,3
202104,THA,3,2,-65,10
202104,THA,4,3,-69,7
202104,THA,4,4,-30,6
202104,TJK,4,5,-15,3
202104,TUR,3,4,-4,2
202104,TUR,1,2,-0.3,1
202104,TUR,4,4,-50,10
202104,TUR,4,5,-35,7
202104,TUR,3,2,-117,18
202104,TUR,3,3,-18,4
202104,TUR,4,3,-218.5,22
202104,TUR,4,1,-76,15
202104,UGA,4,3,-60,6
202104,UGA,4,4,-15,3
202104,UGA,3,1,-10,2
202104,UKR,4,3,-140,14
202104,UKR,4,1,-16,2
202104,USA,3,5,-24,12
202104,USA,4,4,-1574.1,268
202104,USA,3,2,-544,91
202104,USA,4,2,-105,21
202104,USA,4,1,-1833,297
202104,USA,4,3,-6534.300000000000,665
202104,USA,3,3,-294,77
202104,USA,4,5,-1151,205
202104,USA,3,1,-165.40000000000000,31
202104,USA,1,5,-0.6,2
202104,USA,1,3,-1.5,5
202104,USA,2,5,-8,4
202104,USA,3,4,-139,56
202104,USA,1,2,-0.6,2
202104,UZB,4,4,-20,4
202104,UZB,3,2,-13,2
202104,UZB,4,1,-16,2
202104,VEN,4,3,-47,5
202104,VNM,4,1,-48,8
202104,VNM,3,3,-62,16
202104,VNM,3,2,-45.5,7
202104,VNM,4,4,-228.20000000000000,43
202104,VNM,4,3,-685,69
202104,VNM,4,5,-85.2,12
202104,VNM,4,2,-5,1
202104,VNM,3,4,-45,12
202104,VUT,4,5,-10,2
202104,YEM,4,4,-21.6,3
202104,YEM,4,1,-24,4
202104,ZAF,3,3,-7,1
202104,ZAF,4,3,-28,3
202104,ZAF,4,4,-14,2
202104,ZMB,4,4,-10,2
202104,ZWE,3,4,-10,5
202104,ZWE,3,2,-51.5,7
202104,ZWE,4,1,-5,1
202104,ZWE,4,3,-89.5,9
202105,AFG,4,3,-143.9,15
202105,AFG,4,4,-21.6,3
202105,AFG,4,5,-40,8
202105,AFG,1,3,-0.9000000000000000,3
202105,AFG,3,3,-8,4
202105,AFG,4,1,-7,1
202105,ARE,4,4,-25,5
202105,ARE,4,1,-4,1
202105,ARE,4,3,-240,24
202105,ARG,4,5,-5,1
202105,ARG,3,2,-6.5,1
202105,ARG,4,4,-25,5
202105,ARG,3,4,-5,1
202105,ARG,4,1,-4,1
202105,ARG,4,3,-40,4
202105,ARM,3,1,-5,1
202105,ATG,3,4,-4,2
202105,AUS,3,5,-10,3
202105,AUS,4,1,-1317,246
202105,AUS,4,4,-1033,178
202105,AUS,4,5,-889.4,172
202105,AUS,3,3,-239,37
202105,AUS,3,1,-83.00000000000000,15
202105,AUS,3,4,-74,31
202105,AUS,3,2,-92,18
202105,AUS,4,2,-10,2
202105,AUS,2,3,-4,2
202105,AUS,4,3,-1556.9,158
202105,AUT,4,1,-7,1
202105,AUT,4,4,-30,6
202105,BEL,4,1,-52,8
202105,BGD,3,1,-10,2
202105,BGD,4,4,-34.5,5
202105,BGD,4,1,-60,15
202105,BGD,3,4,-4,2
202105,BGD,3,2,-53.5,9
202105,BGD,4,3,-258,26
202105,BGD,4,5,-18.4,2
202105,BHR,4,3,-230,23
202105,BLR,4,3,-160,16
202105,BLR,4,1,-12,3
202105,BOL,4,3,-60,6
202105,BRA,3,4,-8,4
202105,BRA,4,4,-19,3
202105,BRA,4,5,-5,1
202105,BRA,4,3,-210,21
202105,BRN,3,4,-4,2
202105,BRN,4,1,-65,14
202105,BRN,3,2,-32.5,5
202105,BRN,4,2,-20,4
202105,BRN,4,3,-320.60000000000000,34
202105,BRN,4,4,-195.00000000000000,28
202105,BRN,4,5,-145,29
202105,BWA,4,4,-35,7
202105,CAN,4,2,-15,3
202105,CAN,3,3,-14,7
202105,CAN,3,1,-20,4
202105,CAN,3,4,-34,8
202105,CAN,4,1,-340,54
202105,CAN,3,2,-8,2
202105,CAN,4,3,-276,28
202105,CAN,4,4,-469,77
202105,CHE,4,4,-37,5
202105,CHE,3,2,-26,4
202105,CHE,3,1,-10,2
202105,CHE,3,4,-6,3
202105,CHE,4,5,-5,1
202105,CHL,4,3,-80,8
202105,COD,4,3,-10,1
202105,CUB,4,3,-40,4
202105,CUB,3,2,-6.5,1
202105,CUB,4,5,-9.2,1
202105,CUB,4,4,-10,2
202105,CYP,4,3,-20,2
202105,DEU,3,2,-13,2
202105,DEU,3,4,-2,1
202105,DEU,4,3,-380,38
202105,DEU,4,4,-20,4
202105,DEU,4,5,-53.4,9
202105,DEU,4,1,-44,9
202105,DEU,3,1,-40,8
202105,DJI,4,4,-21.6,3
202105,DJI,4,3,-38.8,5
202105,DNK,4,1,-32,4
202105,EGY,4,5,-10,2
202105,EGY,4,4,-5,1
202105,EGY,4,3,-150,15
202105,ESP,3,4,-6,3
202105,ESP,4,3,-40,4
202105,ESP,4,4,-15,3
202105,ESP,4,1,-80,20
202105,ESP,3,2,-26,4
202105,ESP,4,5,-5,1
202105,ETH,4,4,-10,2
202105,ETH,3,2,-19.5,3
202105,FIN,4,4,-15,3
202105,FIN,4,5,-5,1
202105,FIN,4,3,-40,4
202105,FJI,3,1,-5,1
202105,FJI,4,3,-10,1
202105,FRA,4,4,-58.2,9
202105,FRA,4,1,-8,2
202105,FRA,4,3,-34.4,4
202105,FRA,4,5,-10,2
202105,GBR,3,4,-44,13
202105,GBR,3,2,-97.5,15
202105,GBR,4,1,-614,111
202105,GBR,4,4,-166.2,31
202105,GBR,4,2,-10,2
202105,GBR,3,1,-75,15
202105,GBR,4,5,-149.2,29
202105,GBR,3,3,-7,1
202105,GBR,4,3,-1125.9,114
202105,GHA,4,4,-45,9
202105,GHA,3,4,-25,5
202105,GHA,4,5,-20,4
202105,GRC,4,3,-79,8
202105,GRC,4,4,-35,5
202105,GUY,4,3,-30,3
202105,HUN,3,2,-19.5,3
202105,HUN,4,3,-40,4
202105,HUN,4,1,-24,3
202105,IDN,4,5,-60,12
202105,IDN,3,1,-15,3
202105,IDN,4,3,-118.80000000000000,13
202105,IDN,4,4,-24,3
202105,IDN,3,2,-13,2
202105,IDN,3,4,-6,3
202105,IND,3,3,-8,2
202105,IND,4,5,-20,4
202105,IND,4,4,-45,8
202105,IND,3,2,-43,8
202105,IND,3,4,-9,3
202105,IND,4,3,-146,16
202105,IND,3,1,-5,1
202105,IND,4,1,-8,2
202105,IRL,4,3,-20,2
202105,IRL,4,5,-10,2
202105,IRL,3,2,-12,3
202105,IRN,4,1,-48,8
202105,IRN,4,4,-50,7
202105,IRN,4,3,-87.5,9
202105,IRN,3,4,-30,6
202105,IRN,3,2,-6.5,1
202105,IRN,4,5,-15,3
202105,IRQ,4,3,-60,6
202105,IRQ,4,1,-12,3
202105,IRQ,3,2,-13,2
202105,IRQ,3,3,-2,1
202105,ISL,4,3,-9.5,1
202105,ISR,3,4,-8,4
202105,ISR,4,1,-24,5
202105,ISR,3,3,-70,15
202105,ISR,4,5,-130.4,16
202105,ISR,3,2,-35.5,5
202105,ISR,1,3,-3,10
202105,ISR,4,3,-159,16
202105,ISR,3,1,-26.6,5
202105,ISR,4,4,-48.2,6
202105,ITA,3,1,-11.6,2
202105,ITA,4,2,-15,3
202105,ITA,4,3,-79,8
202105,ITA,4,1,-32,4
202105,JPN,3,1,-17.4,3
202105,JPN,3,4,-14,7
202105,JPN,4,3,-868,90
202105,JPN,4,4,-440.60000000000000,63
202105,JPN,3,3,-35,5
202105,JPN,4,1,-4,1
202105,JPN,1,5,-0.3,1
202105,JPN,3,2,-74.5,11
202105,JPN,4,5,-70,14
202105,KAZ,3,2,-91,14
202105,KAZ,4,4,-35,7
202105,KAZ,3,5,-5,1
202105,KAZ,4,5,-10,2
202105,KAZ,4,3,-35.7,4
202105,KEN,4,3,-152.20000000000000,17
202105,KEN,3,2,-8,2
202105,KGZ,4,4,-40,8
202105,KHM,4,5,-5,1
202105,KHM,4,4,-30,6
202105,KHM,4,3,-119.7,14
202105,KHM,4,1,-12,3
202105,KOR,4,1,-40,8
202105,KOR,4,5,-70,14
202105,KOR,4,2,-15,3
202105,KOR,3,3,-63,9
202105,KOR,3,1,-40.600000000000000,7
202105,KOR,4,3,-158.5,16
202105,KOR,4,4,-136.2,21
202105,KOR,3,4,-16,8
202105,KOR,3,2,-14.5,3
202105,KWT,4,3,-19,2
202105,LAO,3,2,-8,2
202105,LAO,4,5,-30,6
202105,LAO,4,3,-49.5,5
202105,LBN,4,4,-50,8
202105,LBR,4,4,-10,2
202105,LKA,4,3,-246,25
202105,LKA,3,3,-35,5
202105,LKA,4,1,-60,15
202105,LKA,4,4,-86,14
202105,LTU,1,5,-0.9000000000000000,3
202105,LTU,4,3,-20,2
202105,LTU,4,4,-10,2
202105,LVA,4,1,-16,2
202105,MAC,3,2,-6.5,1
202105,MEX,4,1,-16,4
202105,MEX,3,4,-4,2
202105,MEX,4,4,-10,2
202105,MEX,4,3,-148.5,15
202105,MMR,4,1,-32,4
202105,MMR,4,3,-265.9,28
202105,MMR,4,5,-50,10
202105,MMR,3,2,-59,9
202105,MMR,4,2,-5,1
202105,MMR,3,3,-7,1
202105,MMR,4,4,-40,8
202105,MNG,4,4,-5,1
202105,MNG,4,3,-78,8
202105,MOZ,4,4,-10,2
202105,MUS,4,3,-30,3
202105,MYS,3,2,-39,6
202105,MYS,4,3,-80,8
202105,MYS,4,4,-64.4,12
202105,NGA,4,4,-23,3
202105,NGA,4,3,-129.5,13
202105,NGA,4,5,-18.4,2
202105,NGA,3,2,-20,5
202105,NLD,3,4,-10,5
202105,NLD,3,1,-5,1
202105,NPL,4,4,-30,6
202105,NPL,3,2,-188.5,29
202105,NPL,4,5,-60,12
202105,NPL,4,3,-97,10
202105,NPL,4,2,-20,4
202105,NZL,4,4,-26.7,4
202105,NZL,3,3,-32,6
202105,NZL,3,1,-12,3
202105,NZL,4,1,-49,10
202105,NZL,3,4,-24,6
202105,NZL,4,2,-5,1
202105,NZL,4,3,-9.5,1
202105,OMN,4,5,-10,2
202105,PAK,3,4,-6,3
202105,PAK,4,1,-24,6
202105,PAK,4,5,-43.4,7
202105,PAK,4,3,-695,70
202105,PAK,4,4,-35,4
202105,PAK,3,5,-4,1
202105,PAK,3,3,-21,3
202105,PAK,3,2,-13,2
202105,PER,4,3,-30,3
202105,PER,4,4,-5,1
202105,PHL,3,2,-1499,236
202105,PHL,4,2,-20,4
202105,PHL,3,1,-56.4,10
202105,PHL,2,5,-4,2
202105,PHL,3,3,-116,21
202105,PHL,3,4,-240,87
202105,PHL,4,3,-918.4,95
202105,PHL,1,3,-0.9000000000000000,3
202105,PHL,4,1,-169,35
202105,PHL,4,4,-58.800000000000000,10
202105,PHL,4,5,-611,118
202105,POL,4,4,-5,1
202105,POL,4,5,-5,1
