MonthYear,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,RecordCount
200310,NGA,4,4,-5,1
200310,NLD,4,4,-10,2
200310,NPL,4,3,-19,2
200310,NPL,4,4,-20,4
200310,NZL,3,2,-13,2
200310,NZL,3,1,-5,1
200310,NZL,4,4,-10,2
200310,PAK,4,3,-40,4
200310,PHL,4,4,-50,10
200310,PRK,4,3,-60,6
200310,PRK,4,1,-200,29
200310,PRK,4,5,-15,3
200310,PRK,4,4,-79.5,15
200310,RUS,4,1,-77,11
200310,RUS,4,3,-30,3
200310,RUS,3,1,-10,2
200310,RUS,4,4,-110,22
200310,SGP,4,3,-10,1
200310,SGP,4,1,-23,5
200310,SGP,3,4,-5,1
200310,SGP,4,4,-10,2
200310,SWE,4,4,-15,3
200310,SYR,4,3,-80,8
200310,SYR,4,1,-12,3
200310,THA,4,3,-20,2
200310,THA,4,4,-15,3
200310,THA,3,2,-6.5,1
200310,UKR,4,3,-20,2
200310,UKR,4,4,-10,2
200310,USA,4,5,-10,2
200310,USA,3,5,-6,3
200310,USA,4,3,-141.9,15
200310,USA,3,2,-31.5,6
200310,USA,4,4,-191.2,37
200310,USA,4,1,-216,36
200310,USA,3,4,-34,17
200310,USA,3,3,-20,5
200310,USA,4,2,-20,4
200310,UZB,4,2,-5,1
200310,VNM,4,4,-30,6
200310,VNM,4,3,-230,23
200310,ZAF,4,4,-5,1
200310,ZMB,3,2,-6.5,1
200310,ZMB,4,5,-10,2
200311,AFG,4,4,-10,2
200311,AUS,3,3,-6,3
200311,AUS,4,4,-97.2,19
200311,CHE,3,4,-8,4
200311,CHE,4,1,-54,9
200311,DEU,4,4,-25,5
200311,DNK,4,4,-5,1
200311,FRA,4,4,-25,5
200311,GBR,4,4,-15,3
200311,GBR,4,5,-15,3
200311,GRC,4,3,-64.8,9
200311,HRV,4,3,-10,1
200311,IDN,4,5,-10,2
200311,IDN,4,3,-10,1
200311,IND,3,2,-19.5,3
200311,IND,4,3,-7.2,1
200311,IND,4,5,-5,1
200311,IRQ,4,3,-10,1
200311,ISL,4,4,-5,1
200311,ITA,4,4,-19,2
200311,ITA,4,3,-30,3
200311,JPN,3,1,-10,2
200311,JPN,3,2,-49,8
200311,JPN,4,1,-77,11
200311,JPN,3,4,-18,9
200311,JPN,4,3,-106.5,11
200311,JPN,4,4,-191.5,30
200311,JPN,4,5,-65.2,8
200311,JPN,3,5,-40,10
200311,KOR,4,1,-70,10
200311,KOR,4,3,-20,2
200311,KOR,3,2,-19.5,3
200311,KOR,4,4,-60,12
200311,LAO,4,4,-10,2
200311,LBR,4,1,-4,1
200311,MMR,4,4,-25,5
200311,MMR,4,3,-19,2
200311,NGA,4,3,-10,1
200311,NPL,4,3,-28.5,3
200311,NPL,3,4,-12,3
200311,NPL,4,5,-27.6,3
200311,NPL,4,4,-15,3
200311,NZL,3,4,-2,1
200311,PAK,4,4,-5,1
200311,PAK,4,3,-30,3
200311,PAN,4,1,-8,2
200311,PHL,3,1,-39,7
200311,PHL,3,2,-32.5,5
200311,PHL,4,5,-46,5
200311,PHL,4,4,-215.5,34
200311,PHL,4,3,-50,5
200311,PHL,3,3,-14,2
200311,PRK,4,3,-70,7
200311,PRK,4,5,-5,1
200311,PRK,4,4,-53,9
200311,PRK,4,1,-182,26
200311,QAT,4,4,-5,1
200311,RUS,4,4,-29,4
200311,RUS,4,1,-100,16
200311,RUS,4,3,-221.6,23
200311,SGP,4,3,-10,1
200311,SRB,4,1,-14,2
200311,THA,4,3,-9,1
200311,TUR,4,4,-9,1
200311,TUR,4,3,-70,7
200311,UKR,4,4,-10,2
200311,USA,4,5,-20,4
200311,USA,4,1,-191,28
200311,USA,4,4,-228.4,36
200311,USA,3,3,-24,7
200311,USA,4,3,-99.1,11
200311,USA,3,4,-5,1
200311,USA,3,2,-27.5,5
200311,USA,3,1,-5,1
200311,VNM,4,3,-140,14
200311,ZWE,4,5,-11.2,2
200312,AFG,4,3,-40,4
200312,AFG,4,4,-25,5
200312,AFG,3,3,-14,2
200312,AUS,4,1,-14,2
200312,AUS,4,4,-20,2
200312,BEL,3,4,-2,1
200312,BEL,4,1,-8,1
200312,BEL,4,4,-9,1
200312,BRA,3,1,-12,3
200312,BRA,4,1,-14,2
200312,CHE,4,3,-10,1
200312,CHE,4,4,-15,3
200312,CHL,4,1,-7,1
200312,DEU,4,4,-20,2
200312,DEU,4,3,-9.5,1
200312,DEU,4,1,-44,7
200312,DEU,4,5,-15,3
200312,EGY,4,4,-15,3
200312,ESP,4,1,-16,2
200312,ETH,4,4,-10,2
200312,FRA,4,5,-10,2
200312,FRA,4,4,-35,5
200312,GBR,4,5,-10,2
200312,GBR,3,2,-15,3
200312,IDN,3,2,-4,1
200312,IDN,4,5,-5,1
200312,IND,4,3,-19,2
200312,IRN,4,3,-20,2
200312,IRN,3,2,-13,2
200312,IRQ,4,4,-15,3
200312,IRQ,4,5,-15,3
200312,ITA,4,3,-20,2
200312,JAM,4,3,-9,1
200312,JAM,4,4,-30,6
200312,JPN,3,4,-54,27
200312,JPN,4,1,-352,50
200312,JPN,4,3,-144,15
200312,JPN,3,2,-26,4
200312,JPN,4,5,-35,7
200312,JPN,3,5,-4,2
200312,JPN,4,4,-182,31
200312,KAZ,4,3,-79,8
200312,KOR,4,2,-10,2
200312,KOR,4,1,-44,8
200312,KOR,3,2,-6.5,1
200312,KOR,4,4,-88.2,15
200312,KOR,3,1,-5,1
200312,KOR,4,3,-39,4
200312,KOR,3,5,-4,1
200312,LBN,4,4,-10,2
200312,MEX,3,4,-6,3
200312,MEX,4,1,-14,2
200312,MMR,4,4,-10,2
200312,MMR,4,3,-19,2
200312,MNG,4,5,-10,2
200312,MYS,4,3,-30,3
200312,MYS,4,1,-24,4
200312,NGA,4,1,-4,1
200312,NPL,4,3,-30,3
200312,NZL,4,4,-15,3
200312,PAK,3,2,-10,2
200312,PAK,4,3,-174.4,18
200312,PAK,3,3,-12,6
200312,PHL,4,5,-27.6,3
200312,PHL,4,4,-92,12
200312,PHL,4,3,-10,1
200312,PRK,4,1,-234,34
200312,PRK,3,2,-13,2
200312,PRK,4,4,-152,28
200312,PRK,4,3,-68.5,7
200312,RUS,4,3,-70.1,8
200312,RUS,4,1,-182,26
200312,RUS,4,5,-15,3
200312,RUS,3,3,-4,2
200312,RUS,4,4,-85,15
200312,RUS,3,1,-15,3
200312,SGP,4,1,-14,2
200312,SGP,4,2,-15,3
200312,SGP,4,3,-14.4,2
200312,SGP,4,4,-5,1
200312,THA,4,3,-10,1
200312,THA,4,1,-14,2
200312,THA,4,4,-10,2
200312,UKR,4,4,-5,1
200312,USA,1,5,-0.6,2
200312,USA,4,1,-216,34
200312,USA,4,5,-5,1
200312,USA,3,2,-13,2
200312,USA,3,3,-7,1
200312,USA,3,4,-11,4
200312,USA,4,4,-162.2,27
200312,USA,3,5,-36,8
200312,USA,4,3,-313.9,32
200401,AFG,4,3,-20,2
200401,AUS,4,4,-10,2
200401,AUS,3,4,-2,1
200401,BEL,4,1,-60,8
200401,CAN,4,4,-10,2
200401,DEU,4,4,-35,5
200401,DEU,4,3,-24.6,3
200401,EGY,4,4,-5,1
200401,FRA,4,1,-108,14
200401,FRA,4,4,-63.5,7
200401,FRA,3,4,-8,4
200401,FRA,4,3,-46.8,6
200401,FRA,3,1,-11.6,2
200401,FRA,3,2,-84.5,13
200401,GBR,3,2,-10,2
200401,IDN,4,1,-14,2
200401,IDN,3,5,-8,2
200401,IND,4,4,-10,2
200401,IRN,4,2,-5,1
200401,IRQ,4,4,-27,3
200401,IRQ,4,5,-9.2,1
200401,IRQ,4,3,-41.6,5
200401,ISR,4,4,-17.2,2
200401,ISR,1,3,-0.3,1
200401,JPN,3,2,-90,15
200401,JPN,1,5,-1.2,4
200401,JPN,4,4,-235.5,42
200401,JPN,4,2,-10,2
200401,JPN,4,3,-136.5,14
200401,JPN,4,1,-210,31
200401,JPN,4,5,-118.6,17
200401,JPN,3,1,-5,1
200401,KAZ,4,1,-8,2
200401,KHM,4,1,-32,6
200401,KHM,4,5,-15,3
200401,KHM,3,3,-14,2
200401,KOR,4,3,-29.5,3
200401,KOR,3,1,-10,2
200401,KOR,4,1,-85,13
200401,KOR,4,4,-35,7
200401,KOR,4,5,-15,3
200401,LAO,1,5,-0.6,2
200401,NLD,4,4,-5,1
200401,NLD,4,1,-8,1
200401,PAK,4,3,-44.4,5
200401,PHL,4,1,-12,3
200401,PHL,4,4,-39,7
200401,PHL,4,3,-30,3
200401,PNG,4,5,-15,3
200401,PRK,3,1,-5,1
200401,PRK,3,2,-6.5,1
200401,PRK,4,1,-140,20
200401,PRK,4,4,-173,33
200401,PRY,4,1,-4,1
200401,RUS,3,1,-11.6,2
200401,RUS,4,3,-29,3
200401,RUS,4,5,-45,9
200401,RUS,3,2,-32.5,5
200401,RUS,4,1,-306,45
200401,RUS,4,4,-115,23
200401,RUS,3,3,-21,3
200401,SGP,4,3,-20,2
200401,SGP,4,5,-5,1
200401,SGP,4,1,-8,1
200401,THA,4,1,-76,12
200401,THA,4,5,-10,2
200401,TJK,4,5,-10,2
200401,UKR,4,4,-20,4
200401,USA,3,4,-28,8
200401,USA,4,5,-44.2,8
200401,USA,3,1,-30,6
200401,USA,4,3,-21.6,3
200401,USA,4,1,-344,49
200401,USA,3,3,-28,4
200401,USA,4,4,-181.6,33
200401,USA,3,2,-26,4
200401,UZB,4,4,-14.4,2
200401,VNM,4,3,-30,3
200401,VNM,4,4,-10,2
200401,VNM,4,5,-50,10
200401,VNM,4,1,-38,5
200402,AUS,4,4,-10,2
200402,AUS,4,3,-18,2
200402,CAN,4,1,-20,4
200402,CAN,3,5,-2,1
200402,CAN,4,4,-30,3
200402,CHE,4,4,-5,1
200402,DEU,4,4,-30,4
200402,DNK,4,1,-8,1
200402,FRA,3,2,-19.5,3
200402,FRA,4,3,-30,3
200402,GBR,2,5,-2,1
200402,GBR,4,4,-54,9
200402,GBR,4,3,-165.5,17
200402,GBR,3,2,-6.5,1
200402,GBR,1,2,-0.6,2
200402,GBR,3,3,-2,1
200402,IDN,4,3,-40,4
200402,IDN,4,5,-5,1
200402,IND,4,4,-5,1
200402,IND,4,3,-20,2
200402,IND,3,2,-6.5,1
200402,IRN,4,5,-5,1
200402,IRQ,4,4,-12.2,2
200402,IRQ,4,1,-12,3
200402,ISR,4,4,-9.5,1
200402,ISR,4,3,-38,4
200402,JPN,4,3,-154.2,16
200402,JPN,3,5,-56,16
200402,JPN,3,4,-20,10
200402,JPN,4,4,-327,51
200402,JPN,4,1,-268,41
200402,JPN,1,3,-0.3,1
200402,JPN,3,2,-6.5,1
200402,JPN,4,2,-5,1
200402,KEN,3,4,-10,2
200402,KEN,4,1,-8,2
200402,KEN,4,5,-5,1
200402,KGZ,4,1,-8,2
200402,KGZ,4,3,-20,2
200402,KHM,4,3,-40,4
200402,KHM,4,4,-9.5,1
200402,KHM,4,1,-12,3
200402,KOR,4,3,-40,4
200402,KOR,1,5,-0.3,1
200402,KOR,4,4,-30,6
200402,KOR,4,1,-57,9
200402,KOR,4,5,-5,1
200402,KOR,3,2,-6.5,1
200402,KWT,4,3,-7.2,1
200402,LAO,4,4,-24.5,4
200402,LAO,4,3,-40,4
200402,LAO,1,5,-0.3,1
200402,MAC,4,1,-8,1
200402,MKD,4,3,-10,1
200402,MMR,4,4,-9.5,1
200402,MYS,4,1,-4,1
200402,NLD,4,3,-20,2
200402,NOR,4,4,-25,5
200402,NOR,4,3,-80,8
200402,NPL,4,4,-13,2
200402,NZL,4,1,-15,3
200402,PAK,4,3,-70,7
200402,PHL,4,3,-17.2,2
200402,PHL,4,4,-29,5
200402,PNG,4,1,-5,1
200402,PRK,3,1,-5,1
200402,PRK,4,1,-344,50
200402,PRK,4,4,-235,31
200402,PRK,3,4,-5,1
200402,PRK,3,2,-13,2
200402,PRK,4,3,-28.5,3
200402,RUS,4,1,-359,53
200402,RUS,4,5,-37.6,5
200402,RUS,4,4,-55,10
200402,RUS,4,3,-78.5,8
200402,SAU,4,3,-80,8
200402,SAU,3,3,-4,2
200402,SGP,3,5,-4,1
200402,THA,4,4,-9.5,1
200402,THA,3,4,-10,2
200402,THA,4,1,-8,1
200402,THA,4,3,-40,4
200402,TJK,4,1,-14,2
200402,USA,3,5,-12,3
200402,USA,4,4,-99.5,19
200402,USA,3,4,-8,4
200402,USA,4,1,-442,65
200402,USA,4,2,-15,3
200402,USA,3,3,-21,3
200402,USA,3,2,-84.5,13
200402,USA,4,5,-9.2,1
200402,USA,4,3,-50,5
200402,USA,3,1,-40,8
200402,VNM,4,4,-28.5,3
200402,VNM,4,3,-50,5
200403,AFG,3,2,-13,2
200403,AFG,4,3,-30,3
200403,AUS,4,4,-5,1
200403,BGD,4,1,-24,6
200403,BRN,4,4,-10,2
200403,CHL,3,2,-10,2
200403,CZE,4,4,-5,1
200403,DEU,4,1,-4,1
200403,ESP,4,3,-20,2
200403,FRA,4,4,-20,4
200403,FRA,3,2,-19.5,3
200403,FRA,4,3,-14.4,2
200403,GBR,3,2,-19.5,3
200403,GBR,4,4,-125,25
200403,GBR,4,3,-39,4
200403,IDN,4,3,-70,7
200403,IDN,4,4,-35,7
200403,IND,4,4,-5,1
200403,IRL,4,4,-9,1
200403,IRN,3,4,-15,3
200403,IRQ,4,4,-36,5
200403,ISR,3,4,-2,1
200403,ISR,4,4,-40,4
200403,ISR,4,3,-34.4,4
200403,JPN,4,4,-699.6,133
200403,JPN,3,4,-80,40
200403,JPN,3,1,-10,2
200403,JPN,3,3,-2,1
200403,JPN,1,5,-1.5,5
200403,JPN,4,1,-213,36
200403,JPN,3,5,-165,33
200403,JPN,4,3,-359.1,39
200403,JPN,3,2,-458.5,69
200403,JPN,4,2,-35,7
200403,JPN,4,5,-72.4,14
200403,KGZ,4,3,-10,1
200403,KGZ,4,1,-15,3
200403,KGZ,4,4,-25,3
200403,KHM,4,3,-40,4
200403,KOR,4,3,-70,7
200403,KOR,4,4,-60,12
200403,KOR,3,2,-19.5,3
200403,KOR,4,1,-70,10
200403,LAO,4,3,-98.5,10
200403,LBR,4,1,-8,2
200403,MMR,4,4,-15,3
200403,MMR,4,5,-20,4
200403,MNG,4,5,-5,1
200403,MYS,4,3,-60,6
200403,NLD,4,4,-25,5
200403,NOR,4,3,-130,13
200403,NOR,4,4,-20,4
200403,NPL,3,2,-6.5,1
200403,NPL,4,1,-15,3
200403,PAK,4,1,-8,1
200403,PHL,3,3,-8,2
200403,PHL,4,4,-5,1
200403,PRK,3,2,-104,16
200403,PRK,4,1,-176,26
200403,PRK,3,5,-2,1
200403,PRK,4,4,-167.5,31
200403,PRK,4,3,-10,1
200403,PRK,3,1,-10,2
200403,PRT,4,1,-32,4
200403,RUS,3,1,-10,2
200403,RUS,4,1,-104,16
200403,RUS,3,2,-13,2
200403,RUS,4,3,-49.5,5
200403,RUS,4,4,-35,7
200403,SDN,4,4,-194,22
200403,SDN,4,1,-16,2
200403,SDN,4,3,-60,6
200403,SGP,4,2,-10,2
200403,THA,4,3,-70,7
200403,TJK,4,3,-10,1
200403,TUR,4,4,-35,5
200403,TUR,4,3,-60,6
200403,TZA,4,4,-5,1
200403,USA,4,3,-197.2,20
200403,USA,4,5,-30,6
200403,USA,3,5,-14,4
200403,USA,4,4,-149.4,26
200403,USA,3,3,-4,2
200403,USA,3,1,-10,2
200403,USA,4,1,-191,29
200403,USA,3,4,-22,11
200403,USA,3,2,-51,9
200403,VNM,3,2,-6.5,1
200403,VNM,4,4,-35,7
200403,VNM,4,3,-210,21
200404,AFG,4,3,-20,2
200404,AUS,4,3,-10,1
200404,BEL,4,1,-16,2
200404,BGD,3,4,-4,2
200404,BRA,4,5,-15,3
200404,CAN,4,4,-20,4
200404,CAN,4,1,-22,4
200404,CAN,3,2,-19.5,3
200404,CAN,3,1,-20,4
200404,CAN,3,4,-30,6
200404,CMR,4,4,-5,1
200404,CZE,4,4,-5,1
200404,CZE,3,2,-6.5,1
200404,DEU,4,4,-14.4,2
200404,DEU,4,5,-15,3
200404,FIN,4,4,-20,4
200404,FRA,3,2,-6.5,1
200404,FRA,1,5,-0.6,2
200404,FRA,4,4,-20,4
200404,GBR,4,5,-5,1
200404,GBR,4,3,-28.5,3
200404,GBR,4,4,-19.4,3
200404,GBR,3,2,-39,6
200404,GBR,3,4,-12,6
200404,IDN,4,5,-10,2
200404,IRL,4,5,-5,1
200404,IRL,4,3,-20,2
200404,IRL,4,4,-9.5,1
200404,IRN,4,4,-5,1
200404,IRQ,4,5,-55.2,6
200404,IRQ,1,5,-0.9,3
200404,IRQ,4,1,-12,3
200404,IRQ,4,4,-846.5,94
200404,JOR,4,4,-18,2
200404,JOR,4,1,-24,6
200404,JPN,4,1,-247,38
200404,JPN,3,3,-8,4
200404,JPN,3,5,-17,4
200404,JPN,3,4,-29,13
200404,JPN,4,4,-210,37
200404,JPN,3,2,-94,14
200404,JPN,3,1,-10,2
200404,JPN,1,5,-0.6,2
200404,JPN,4,5,-34.8,6
200404,JPN,4,3,-135,14
200404,KEN,3,1,-23.2,4
200404,KEN,4,4,-14.4,2
200404,KEN,4,3,-60,6
200404,KOR,4,3,-10,1
200404,KOR,4,5,-33.4,5
200404,KOR,4,4,-74.5,10
200404,LAO,4,3,-9.5,1
200404,MMR,4,4,-10,2
200404,MMR,4,3,-10,1
200404,MNG,4,3,-38,4
200404,MYS,4,3,-20,2
200404,NGA,4,1,-4,1
200404,NGA,4,5,-10,2
200404,NPL,4,3,-9.5,1
200404,NPL,4,4,-5,1
200404,PHL,4,3,-7.2,1
200404,POL,4,4,-15,3
200404,PRK,4,5,-50,10
200404,PRK,4,1,-36,9
200404,PRK,3,3,-2,1
200404,PRK,3,4,-2,1
200404,PRK,4,3,-356.3,38
200404,PRK,4,4,-173,25
200404,RUS,4,5,-15,3
200404,RUS,4,3,-74.7,8
200404,RUS,4,4,-14.4,2
200404,RUS,4,1,-256,37
200404,RUS,3,3,-14,2
200404,SRB,4,4,-15,3
200404,SWE,3,2,-4,1
200404,THA,4,4,-10,2
200404,USA,4,3,-155.2,16
200404,USA,3,1,-5,1
200404,USA,3,2,-10,2
200404,USA,3,3,-2,1
200404,USA,4,2,-30,6
200404,USA,1,5,-0.9,3
200404,USA,3,5,-17.4,3
200404,USA,4,4,-72,12
200404,USA,3,4,-25,11
200404,USA,4,5,-25,5
200404,USA,4,1,-216,33
200404,VNM,3,4,-2,1
200404,VNM,4,3,-387,39
200404,VNM,4,4,-20,4
200405,ARG,4,4,-5,1
200405,BGR,4,4,-15,3
200405,BLR,4,4,-10,2
200405,CAN,3,4,-15,3
200405,CZE,4,3,-10,1
200405,CZE,4,1,-56,13
200405,DEU,4,1,-14,2
200405,DEU,4,4,-5,1
200405,EGY,4,4,-5,1
200405,FRA,4,3,-39,4
200405,FRA,4,1,-14,2
200405,FRA,4,4,-10,2
200405,FRA,3,4,-2,1
200405,GBR,4,3,-69,7
200405,GBR,3,4,-4,2
200405,GBR,3,2,-19.5,3
200405,GBR,4,1,-29,4
200405,GBR,4,4,-10,2
200405,IDN,4,5,-18.4,2
200405,IRN,4,5,-10,2
200405,IRN,4,3,-10,1
200405,IRN,4,4,-40,4
200405,IRQ,4,1,-16,2
200405,IRQ,4,4,-106.5,11
200405,IRQ,1,2,-0.3,1
200405,ITA,4,1,-8,2
200405,ITA,3,2,-6.5,1
200405,JPN,4,4,-286.9,34
200405,JPN,4,3,-90,9
200405,JPN,3,4,-35,13
200405,JPN,4,5,-10,2
200405,JPN,3,3,-21,3
200405,JPN,4,1,-21,3
200405,JPN,3,1,-40,8
200405,JPN,3,2,-39,6
200405,KGZ,4,5,-5,1
200405,KOR,4,3,-40,4
200405,KOR,4,5,-18.4,2
200405,KOR,3,2,-13,2
200405,KOR,3,5,-2,1
200405,KOR,4,1,-28,4
200405,KOR,4,4,-155,27
200405,MAC,4,4,-10,2
200405,MAR,4,3,-19,2
200405,MYS,3,1,-5,1
200405,MYS,4,4,-15,3
200405,NGA,4,1,-16,2
200405,NPL,4,3,-10,1
200405,PAK,4,5,-10,2
200405,PAK,4,3,-586.2,59
200405,PAK,4,1,-4,1
200405,PAK,2,3,-4,2
200405,PAK,4,4,-530,57
200405,POL,4,3,-20,2
200405,PRK,4,4,-229,37
200405,PRK,3,4,-2,1
200405,PRK,4,5,-10,2
200405,PRK,4,1,-306,45
200405,PRK,4,3,-49.5,5
200405,RUS,4,4,-30,6
200405,RUS,4,1,-7,1
200405,RUS,4,5,-30,6
200405,RUS,4,3,-60,6
200405,RWA,4,3,-30,3
200405,SAU,4,4,-18,2
200405,SGP,4,4,-30,3
200405,SRB,4,5,-15,3
200405,SRB,4,4,-15,3
200405,SYR,4,1,-16,2
200405,THA,4,5,-9.2,1
200405,UKR,4,4,-10,2
200405,USA,4,4,-128,21
200405,USA,3,2,-41,6
200405,USA,4,3,-129.5,13
200405,USA,1,5,-0.6,2
200405,USA,4,1,-168,25
200405,USA,3,4,-4,2
200405,USA,3,5,-10,5
200405,UZB,4,4,-24.5,4
200405,VEN,4,4,-15,3
200405,VNM,3,2,-6.5,1
200405,VNM,4,3,-89,9
200405,VNM,4,4,-9,1
200405,ZAF,4,3,-20,2
200406,AFG,4,1,-44,11
200406,AFG,4,5,-20,4
200406,AFG,4,3,-1528.4,154
200406,AFG,3,2,-6.5,1
200406,AFG,3,3,-7,1
200406,AFG,4,4,-277,41
200406,AFG,2,5,-4,2
200406,AFG,3,4,-8,4
200406,ARG,4,4,-10,1
200406,ARG,3,1,-10,2
200406,AUS,4,3,-10,1
200406,BLR,4,4,-15,3
200406,BRA,4,5,-20,4
200406,BRA,4,1,-4,1
200406,BRN,4,3,-40,4
200406,CAN,3,2,-6.5,1
200406,CAN,4,4,-5,1
200406,CHE,4,1,-16,4
200406,CZE,4,1,-16,2
200406,DEU,4,5,-36.8,4
200406,DEU,4,3,-60,6
200406,DEU,4,4,-10,2
200406,DNK,3,4,-4,2
200406,FRA,4,3,-50,5
200406,FRA,4,4,-10,2
200406,GBR,3,2,-6.5,1
200406,GBR,4,5,-5,1
200406,GBR,4,3,-48.8,6
200406,HKG,3,2,-13,2
200406,HKG,3,4,-4,2
200406,HND,4,3,-18,2
200406,HRV,4,1,-8,1
200406,IRN,4,3,-10,1
200406,IRQ,3,3,-21,3
200406,IRQ,4,4,-109,14
200406,IRQ,4,3,-20,2
200406,ISR,4,1,-4,1
200406,ISR,4,4,-38,4
200406,ISR,4,3,-40,4
200406,ISR,3,4,-2,1
200406,JPN,4,3,-84.4,9
200406,JPN,4,1,-228,33
200406,JPN,3,2,-72.5,11
200406,JPN,3,4,-24,12
200406,JPN,4,4,-120,20
200406,JPN,3,1,-55,11
200406,JPN,4,5,-36.8,4
200406,KGZ,4,3,-30,3
200406,KHM,4,4,-9,1
200406,KOR,4,3,-92.4,10
200406,KOR,3,1,-50,10
200406,KOR,4,4,-54.5,8
200406,KOR,4,5,-36.8,4
200406,KOR,3,2,-13,2
200406,KOR,4,1,-8,2
200406,KOR,1,5,-1.2,4
200406,LAO,4,4,-30,6
200406,MAC,4,4,-30,6
200406,MMR,3,2,-19.5,3
200406,MMR,4,3,-40,4
200406,MMR,4,4,-70,10
200406,MMR,4,5,-9.2,1
200406,MNG,4,3,-10,1
200406,MYS,4,4,-30,6
200406,MYS,4,1,-12,3
200406,MYS,4,3,-40,4
200406,MYS,3,1,-5,1
200406,NIC,4,3,-10,1
200406,NPL,4,1,-4,1
200406,NPL,4,5,-5,1
200406,PAK,4,4,-40,7
200406,PAK,3,2,-6.5,1
200406,PAK,4,3,-243.9,28
200406,PAN,3,1,-10,2
200406,PHL,4,4,-10,2
200406,PHL,4,3,-10,1
200406,POL,4,1,-4,1
200406,PRK,3,4,-6,3
200406,PRK,4,4,-188.4,32
200406,PRK,4,1,-190,27
200406,PRK,4,3,-28.5,3
200406,PRK,4,5,-55,11
200406,PRK,3,1,-10,2
200406,PRK,3,2,-14.5,3
200406,RUS,3,1,-50,10
200406,RUS,3,3,-10,5
200406,RUS,4,5,-25,5
200406,RUS,4,1,-150,22
200406,RUS,3,2,-19.5,3
200406,RUS,4,3,-30,3
200406,RUS,4,4,-45,9
200406,SDN,4,4,-56,6
200406,SGP,4,1,-4,1
200406,SGP,4,4,-5,1
200406,SGP,3,2,-6.5,1
200406,SYR,4,1,-59,8
200406,THA,4,3,-9,1
200406,UKR,4,4,-10,2
200406,USA,3,4,-16,8
200406,USA,3,2,-32.5,5
200406,USA,4,5,-62.6,10
200406,USA,4,1,-296,43
200406,USA,3,1,-81.6,16
200406,USA,4,3,-89.5,9
200406,USA,3,3,-4,2
200406,USA,4,4,-138,24
200406,UZB,4,2,-5,1
200406,UZB,4,4,-15,3
200406,UZB,4,3,-30,3
200406,VNM,4,4,-83,15
200406,VNM,3,4,-17,4
200406,VNM,4,1,-4,1
200406,VNM,4,3,-48,5
200406,ZAF,3,4,-4,2
200406,ZWE,4,4,-10,2
200407,AFG,4,4,-29.5,3
200407,AFG,4,1,-8,2
200407,AFG,4,3,-30,3
200407,AUS,4,4,-10,2
200407,BLR,4,4,-15,3
200407,CAN,4,3,-20,2
200407,COG,3,4,-2,1
200407,CYP,4,3,-20,2
200407,CZE,4,4,-10,2
200407,DEU,4,3,-30,3
200407,DEU,4,5,-36.8,4
200407,DEU,4,4,-15,3
200407,EGY,4,3,-60,6
200407,FRA,4,3,-70,7
200407,GBR,3,2,-58.5,9
200407,GBR,3,4,-8,4
200407,GBR,4,3,-59,6
200407,GBR,4,4,-5,1
200407,GRC,4,4,-19.5,3
200407,IDN,4,4,-10,2
200407,IDN,4,3,-30,3
200407,IRN,4,4,-30,4
200407,IRQ,4,1,-16,2
200407,ITA,3,2,-6.5,1
200407,JPN,4,3,-30,3
200407,JPN,3,2,-98,14
200407,JPN,3,4,-12,6
200407,JPN,4,4,-72.5,12
200407,JPN,4,1,-68,10
200407,KGZ,4,3,-30,3
200407,KGZ,4,5,-5,1
200407,KGZ,4,4,-10,2
200407,KOR,4,4,-50,10
200407,KOR,4,1,-56,8
200407,KOR,3,1,-5.8,1
200407,KOR,3,2,-26,4
200407,KOR,4,3,-61.6,7
200407,KOR,3,4,-26,13
200407,MAC,3,2,-10,2
200407,MMR,4,3,-30,3
200407,MMR,4,4,-10,2
200407,MMR,4,5,-9.2,1
200407,MMR,3,1,-15,3
200407,MYS,4,3,-7.2,1
200407,NGA,4,4,-15,3
200407,NGA,4,1,-5,1
200407,NPL,4,4,-25,5
200407,PAK,4,1,-21,3
200407,PAK,4,3,-84.4,9
200407,PHL,3,2,-6.5,1
200407,PHL,4,4,-10,2
200407,PRK,4,4,-55,10
200407,PRK,4,3,-46.2,5
200407,RUS,4,3,-31.1,4
200407,RUS,4,1,-84,12
200407,RUS,4,4,-15,3
200407,SDN,3,1,-30,6
200407,SGP,4,1,-24,6
200407,SGP,3,2,-13,2
200407,SGP,4,3,-14.4,2
200407,SOM,4,1,-8,2
200407,THA,4,1,-15,3
200407,THA,4,3,-58,6
200407,THA,4,4,-5,1
200407,THA,3,2,-6.5,1
200407,TJK,4,4,-30,6
200407,USA,4,4,-150,29
200407,USA,4,5,-5,1
200407,USA,4,3,-228.5,23
200407,USA,4,2,-10,2
200407,USA,4,1,-149,21
200407,USA,3,2,-39,6
200407,VNM,4,1,-8,2
200407,VNM,4,3,-80,8
200407,VNM,4,5,-18.4,2
200407,ZAF,4,3,-10,1
200408,AFG,4,3,-10,1
200408,AFG,4,5,-10,2
200408,BLR,4,4,-5,1
200408,CMR,4,4,-10,2
200408,CUB,4,4,-5,1
200408,CZE,4,1,-12,3
200408,DEU,3,4,-4,2
200408,DEU,4,4,-10,2
200408,FRA,4,4,-10,2
200408,GBR,3,2,-58.5,9
