YEAR,Actor2CountryCode,QuadClass,GoldsteinScale,Record Count
2004,MDG,1,0,0
2004,MDG,2,0,0
2004,MDG,4,0,0
2004,MEX,3,-46.8,16
2004,MEX,1,-1.2000000000000002,3
2004,MEX,4,-40,4
2004,MEX,2,-2,1
2004,MKD,1,-1.2000000000000002,3
2004,MKD,4,-10,1
2004,MKD,2,0,0
2004,MKD,3,0,0
2004,MLI,1,0,0
2004,MLI,2,0,0
2004,MLI,3,0,0
2004,MLI,4,0,0
2004,MLT,1,0,0
2004,MLT,2,0,0
2004,MLT,3,0,0
2004,MLT,4,0,0
2004,MMR,4,-287.9,40
2004,MMR,3,-48.5,10
2004,MMR,1,0,0
2004,MMR,2,0,0
2004,MNE,1,0,0
2004,MNE,2,0,0
2004,MNE,3,0,0
2004,MNE,4,0,0
2004,MNG,4,-58,7
2004,MNG,3,-44.4,12
2004,MNG,1,-0.8,2
2004,MNG,2,-8,4
2004,MOZ,3,-6,2
2004,MOZ,1,-0.4,1
2004,MOZ,2,0,0
2004,MOZ,4,0,0
2004,MUS,3,-4,1
2004,MUS,1,0,0
2004,MUS,2,0,0
2004,MUS,4,0,0
2004,MWI,1,0,0
2004,MWI,2,0,0
2004,MWI,3,0,0
2004,MWI,4,0,0
2004,MYS,4,-223.2,31
2004,MYS,3,-140.10000000000005,36
2004,MYS,1,-1.5000000000000002,4
2004,MYS,2,-16,8
2004,NAM,4,-33,4
2004,NAM,3,-12,5
2004,NAM,1,0,0
2004,NAM,2,0,0
2004,NER,1,0,0
2004,NER,2,0,0
2004,NER,3,0,0
2004,NER,4,0,0
2004,NGA,1,-0.8,2
2004,NGA,4,-95,15
2004,NGA,3,-65,18
2004,NGA,2,0,0
2004,NIC,3,-6,3
2004,NIC,4,-10,1
2004,NIC,1,0,0
2004,NIC,2,0,0
2004,NLD,3,-18,9
2004,NLD,1,-2,1
2004,NLD,4,-120.2,17
2004,NLD,2,0,0
2004,NOR,2,-4,2
2004,NOR,4,-262.2,31
2004,NOR,3,-4,1
2004,NOR,1,0,0
2004,NPL,2,-12,6
2004,NPL,1,-4.1,11
2004,NPL,3,-116.5,32
2004,NPL,4,-252.7,44
2004,NZL,4,-20,4
2004,NZL,1,-1.6,4
2004,NZL,3,-6.5,1
2004,NZL,2,0,0
2004,OMN,1,0,0
2004,OMN,2,0,0
2004,OMN,3,0,0
2004,OMN,4,0,0
2004,PAK,3,-271.3,79
2004,PAK,4,-2958.5999999999995,328
2004,PAK,1,-12.800000000000008,34
2004,PAK,2,-46,23
2004,PAN,3,-20,4
2004,PAN,1,0,0
2004,PAN,2,0,0
2004,PAN,4,0,0
2004,PER,1,0,0
2004,PER,2,0,0
2004,PER,3,0,0
2004,PER,4,0,0
2004,PHL,3,-136.3,44
2004,PHL,2,-6,3
2004,PHL,4,-229.2,36
2004,PHL,1,0,0
2004,PNG,4,-39,7
2004,PNG,3,-16.5,3
2004,PNG,1,-1.2000000000000002,3
2004,PNG,2,0,0
2004,POL,4,-89,16
2004,POL,3,-35.4,9
2004,POL,1,0,0
2004,POL,2,0,0
2004,PRK,1,-48.59999999999997,125
2004,PRK,2,-56,28
2004,PRK,4,-4129.5999999999985,610
2004,PRK,3,-1318.8000000000006,358
2004,PRT,2,-6,3
2004,PRT,4,-63,9
2004,PRT,1,0,0
2004,PRT,3,0,0
2004,PRY,4,-4,1
2004,PRY,3,-6,2
2004,PRY,1,0,0
2004,PRY,2,0,0
2004,QAT,2,-2,1
2004,QAT,1,0,0
2004,QAT,3,0,0
2004,QAT,4,0,0
2004,ROM,1,0,0
2004,ROM,2,0,0
2004,ROM,3,0,0
2004,ROM,4,0,0
2004,RUS,4,-2778.6,414
2004,RUS,2,-98,49
2004,RUS,1,-24.399999999999988,47
2004,RUS,3,-1548.8000000000002,410
2004,RWA,3,-4,2
2004,RWA,4,-30,3
2004,RWA,1,0,0
2004,RWA,2,0,0
2004,SAU,2,-10,5
2004,SAU,4,-304.9,34
2004,SAU,1,-1.2000000000000002,3
2004,SAU,3,-43.4,15
2004,SDN,4,-414,47
2004,SDN,3,-138.8,29
2004,SDN,1,-7.600000000000002,19
2004,SDN,2,0,0
2004,SEN,3,-6,3
2004,SEN,1,0,0
2004,SEN,2,0,0
2004,SEN,4,0,0
2004,SGP,1,-2.7,11
2004,SGP,4,-186.4,32
2004,SGP,2,-14,7
2004,SGP,3,-213.60000000000008,53
2004,SLE,1,0,0
2004,SLE,2,0,0
2004,SLE,3,0,0
2004,SLE,4,0,0
2004,SLV,3,-9,3
2004,SLV,1,0,0
2004,SLV,2,0,0
2004,SLV,4,0,0
2004,SOM,4,-8,2
2004,SOM,3,-5,1
2004,SOM,1,0,0
2004,SOM,2,0,0
2004,SRB,4,-65,11
2004,SRB,3,-4,1
2004,SRB,1,0,0
2004,SRB,2,0,0
2004,SUR,4,-5,1
2004,SUR,1,0,0
2004,SUR,2,0,0
2004,SUR,3,0,0
2004,SVK,1,-0.4,1
2004,SVK,4,-65,13
2004,SVK,2,0,0
2004,SVK,3,0,0
2004,SVN,1,0,0
2004,SVN,2,0,0
2004,SVN,3,0,0
2004,SVN,4,0,0
2004,SWE,3,-8,3
2004,SWE,2,-2,1
2004,SWE,4,-9.5,1
2004,SWE,1,-1,4
2004,SYR,3,-5,1
2004,SYR,1,-1.2000000000000002,3
2004,SYR,4,-75,10
2004,SYR,2,-6,3
2004,TCD,1,-0.4,1
2004,TCD,2,0,0
2004,TCD,3,0,0
2004,TCD,4,0,0
2004,TGO,1,0,0
2004,TGO,2,0,0
2004,TGO,3,0,0
2004,TGO,4,0,0
2004,THA,3,-57.3,16
2004,THA,2,-6,3
2004,THA,4,-434.2,55
2004,THA,1,0,0
2004,TJK,3,-26,13
2004,TJK,4,-89,15
2004,TJK,1,0,0
2004,TJK,2,0,0
2004,TKM,3,-6,3
2004,TKM,1,0,0
2004,TKM,2,0,0
2004,TKM,4,0,0
2004,TTO,1,0,0
2004,TTO,2,0,0
2004,TTO,3,0,0
2004,TTO,4,0,0
2004,TUN,3,-4,1
2004,TUN,1,0,0
2004,TUN,2,0,0
2004,TUN,4,0,0
2004,TUR,3,-2,1
2004,TUR,1,-1.6,4
2004,TUR,4,-105,12
2004,TUR,2,0,0
2004,TZA,4,-5,1
2004,TZA,1,0,0
2004,TZA,2,0,0
2004,TZA,3,0,0
2004,UGA,2,-4,2
2004,UGA,3,-50.599999999999994,17
2004,UGA,1,0,0
2004,UGA,4,0,0
2004,UKR,3,-17.6,4
2004,UKR,4,-175,31
2004,UKR,1,0,0
2004,UKR,2,0,0
2004,URY,1,0,0
2004,URY,2,0,0
2004,URY,3,0,0
2004,URY,4,0,0
2004,USA,3,-4241.100000000007,1265
2004,USA,1,-133.50000000000009,320
2004,USA,4,-4966.799999999998,725
2004,USA,2,-90,45
2004,UZB,3,-81,22
2004,UZB,4,-140.9,20
2004,UZB,1,0,0
2004,UZB,2,0,0
2004,VEN,3,-9,3
2004,VEN,4,-15,3
2004,VEN,1,0,0
2004,VEN,2,0,0
2004,VNM,1,-9.600000000000003,21
2004,VNM,4,-1457.9,174
2004,VNM,2,-20,10
2004,VNM,3,-282.90000000000003,90
2004,VUT,3,-23,7
2004,VUT,4,-64,11
2004,VUT,1,0,0
2004,VUT,2,0,0
2004,YEM,1,0,0
2004,YEM,2,0,0
2004,YEM,3,0,0
2004,YEM,4,0,0
2004,ZAF,4,-60,9
2004,ZAF,3,-18.4,8
2004,ZAF,2,-2,1
2004,ZAF,1,-0.4,1
2004,ZMB,3,-10,2
2004,ZMB,4,-10,2
2004,ZMB,1,0,0
2004,ZMB,2,0,0
2004,ZWE,3,-27,9
2004,ZWE,4,-34,5
2004,ZWE,1,0,0
2004,ZWE,2,0,0
2005,AFG,4,-103,12
2005,AFG,1,-0.4,1
2005,AFG,3,-42.8,8
2005,AFG,2,0,0
2005,AGO,4,-5,1
2005,AGO,1,0,0
2005,AGO,2,0,0
2005,AGO,3,0,0
2005,ARE,1,0,0
2005,ARE,2,0,0
2005,ARE,3,0,0
2005,ARE,4,0,0
2005,ARG,4,-35.2,5
2005,ARG,1,0,0
2005,ARG,2,0,0
2005,ARG,3,0,0
2005,ARM,1,0,0
2005,ARM,2,0,0
2005,ARM,3,0,0
2005,ARM,4,0,0
2005,ATG,1,0,0
2005,ATG,2,0,0
2005,ATG,3,0,0
2005,ATG,4,0,0
2005,AUS,1,-17.4,17
2005,AUS,4,-276.79999999999995,45
2005,AUS,3,-457.4,135
2005,AUS,2,-102,51
2005,AUT,3,-6,3
2005,AUT,1,0,0
2005,AUT,2,0,0
2005,AUT,4,0,0
2005,AZE,3,-2,1
2005,AZE,1,0,0
2005,AZE,2,0,0
2005,AZE,4,0,0
2005,BEL,2,-14,7
2005,BEL,3,-52.4,16
2005,BEL,1,-1.6,4
2005,BEL,4,-32,6
2005,BGD,4,-44,5
2005,BGD,3,-26.4,10
2005,BGD,1,0,0
2005,BGD,2,0,0
2005,BGR,4,-10,2
2005,BGR,1,0,0
2005,BGR,2,0,0
2005,BGR,3,0,0
2005,BHR,1,0,0
2005,BHR,2,0,0
2005,BHR,3,0,0
2005,BHR,4,0,0
2005,BIH,1,0,0
2005,BIH,2,0,0
2005,BIH,3,0,0
2005,BIH,4,0,0
2005,BLR,4,-100,20
2005,BLR,3,-27,10
2005,BLR,1,0,0
2005,BLR,2,0,0
2005,BMU,1,0,0
2005,BMU,2,0,0
2005,BMU,3,0,0
2005,BMU,4,0,0
2005,BOL,4,-20,2
2005,BOL,3,-4,2
2005,BOL,1,0,0
2005,BOL,2,0,0
2005,BRA,4,-44.5,5
2005,BRA,3,-118,28
2005,BRA,1,0,0
2005,BRA,2,0,0
2005,BRN,4,-32.8,4
2005,BRN,2,-6,3
2005,BRN,1,0,0
2005,BRN,3,0,0
2005,BWA,3,-13,2
2005,BWA,1,0,0
2005,BWA,2,0,0
2005,BWA,4,0,0
2005,CAN,3,-128,33
2005,CAN,4,-240,31
2005,CAN,2,-4,2
2005,CAN,1,-8.2,16
2005,CHE,1,-0.4,1
2005,CHE,3,-76.8,27
2005,CHE,4,-56,7
2005,CHE,2,0,0
2005,CHL,1,0,0
2005,CHL,2,0,0
2005,CHL,3,0,0
2005,CHL,4,0,0
2005,CMR,4,-59.5,6
2005,CMR,1,0,0
2005,CMR,2,0,0
2005,CMR,3,0,0
2005,COD,1,0,0
2005,COD,2,0,0
2005,COD,3,0,0
2005,COD,4,0,0
2005,COG,4,-25,3
2005,COG,1,0,0
2005,COG,2,0,0
2005,COG,3,0,0
2005,COL,3,-8,4
2005,COL,1,0,0
2005,COL,2,0,0
2005,COL,4,0,0
2005,CRI,1,0,0
2005,CRI,2,0,0
2005,CRI,3,0,0
2005,CRI,4,0,0
2005,CUB,3,-4,2
2005,CUB,4,-19,4
2005,CUB,2,-2,1
2005,CUB,1,0,0
2005,CYM,1,0,0
2005,CYM,2,0,0
2005,CYM,3,0,0
2005,CYM,4,0,0
2005,CYP,4,-35,6
2005,CYP,1,-0.4,1
2005,CYP,2,0,0
2005,CYP,3,0,0
2005,CZE,4,-80,14
2005,CZE,3,-47,12
2005,CZE,2,-12,6
2005,CZE,1,0,0
2005,DEU,3,-249.60000000000005,63
2005,DEU,1,-0.8,2
2005,DEU,2,-6,3
2005,DEU,4,-397.5,54
2005,DJI,1,0,0
2005,DJI,2,0,0
2005,DJI,3,0,0
2005,DJI,4,0,0
2005,DNK,4,-120,19
2005,DNK,3,-10,5
2005,DNK,1,0,0
2005,DNK,2,0,0
2005,DOM,1,0,0
2005,DOM,2,0,0
2005,DOM,3,0,0
2005,DOM,4,0,0
2005,DZA,1,0,0
2005,DZA,2,0,0
2005,DZA,3,0,0
2005,DZA,4,0,0
2005,ECU,1,0,0
2005,ECU,2,0,0
2005,ECU,3,0,0
2005,ECU,4,0,0
2005,EGY,3,-20,8
2005,EGY,2,-2,1
2005,EGY,4,-30,3
2005,EGY,1,0,0
2005,ESP,4,-103,15
2005,ESP,3,-59.199999999999996,20
2005,ESP,1,0,0
2005,ESP,2,0,0
2005,EST,1,0,0
2005,EST,2,0,0
2005,EST,3,0,0
2005,EST,4,0,0
2005,ETH,4,-15,3
2005,ETH,3,-4,1
2005,ETH,2,-2,1
2005,ETH,1,0,0
2005,FIN,1,0,0
2005,FIN,2,0,0
2005,FIN,3,0,0
2005,FIN,4,0,0
2005,FJI,3,-20,4
2005,FJI,2,-2,1
2005,FJI,4,-65,8
2005,FJI,1,0,0
2005,FRA,1,-3.4,9
2005,FRA,4,-397,57
2005,FRA,3,-409.79999999999995,111
2005,FRA,2,-14,7
2005,FSM,3,-4,2
2005,FSM,4,-10,2
2005,FSM,1,0,0
2005,FSM,2,0,0
2005,GAB,1,0,0
2005,GAB,2,0,0
2005,GAB,3,0,0
2005,GAB,4,0,0
2005,GBR,1,-19.7,29
2005,GBR,4,-390.1,57
2005,GBR,3,-599.0999999999999,155
2005,GBR,2,-24,12
2005,GEO,1,0,0
2005,GEO,2,0,0
2005,GEO,3,0,0
2005,GEO,4,0,0
2005,GHA,4,-10,1
2005,GHA,3,-8,3
2005,GHA,1,0,0
2005,GHA,2,0,0
2005,GIN,1,0,0
2005,GIN,2,0,0
2005,GIN,3,0,0
2005,GIN,4,0,0
2005,GNB,1,0,0
2005,GNB,2,0,0
2005,GNB,3,0,0
2005,GNB,4,0,0
2005,GRC,3,-26.8,8
2005,GRC,4,-30,6
2005,GRC,1,0,0
2005,GRC,2,0,0
2005,GUY,1,0,0
2005,GUY,2,0,0
2005,GUY,3,0,0
2005,GUY,4,0,0
2005,HKG,3,-2,1
2005,HKG,1,-0.4,1
2005,HKG,2,0,0
2005,HKG,4,0,0
2005,HND,1,0,0
2005,HND,2,0,0
2005,HND,3,0,0
2005,HND,4,0,0
2005,HRV,3,-24,4
2005,HRV,4,-50,9
2005,HRV,2,-2,1
2005,HRV,1,-0.4,1
2005,HTI,3,-30,8
2005,HTI,1,0,0
2005,HTI,2,0,0
2005,HTI,4,0,0
2005,HUN,3,-8.8,2
2005,HUN,1,0,0
2005,HUN,2,0,0
2005,HUN,4,0,0
2005,IDN,4,-341.4,50
2005,IDN,3,-42.9,13
2005,IDN,1,-2.4,7
2005,IDN,2,-6,3
2005,IND,1,-0.6,2
2005,IND,3,-59,21
2005,IND,4,-10,2
2005,IND,2,0,0
2005,IRL,1,0,0
2005,IRL,2,0,0
2005,IRL,3,0,0
2005,IRL,4,0,0
2005,IRN,4,-84.2,13
2005,IRN,1,-0.6,3
2005,IRN,3,-184.6,53
2005,IRN,2,0,0
2005,IRQ,3,-91,19
2005,IRQ,4,-599.8,70
2005,IRQ,1,-10.300000000000004,28
2005,IRQ,2,-2,1
2005,ISL,3,-4,1
2005,ISL,1,0,0
2005,ISL,2,0,0
2005,ISL,4,0,0
2005,ISR,4,-91.9,12
2005,ISR,2,-6,3
2005,ISR,1,-0.4,1
2005,ISR,3,-66.4,23
2005,ITA,3,-140.6,37
2005,ITA,4,-127.5,22
2005,ITA,1,-2.5,7
2005,ITA,2,-10,5
2005,JAM,1,0,0
2005,JAM,2,0,0
2005,JAM,3,0,0
2005,JAM,4,0,0
2005,JOR,3,-14,7
2005,JOR,4,-213,22
2005,JOR,1,-0.4,1
2005,JOR,2,0,0
2005,JPN,1,-140.00000000000037,273
2005,JPN,2,-94,47
2005,JPN,4,-7086.799999999992,949
2005,JPN,3,-8323.699999999988,2192
2005,KAZ,3,-29.4,8
2005,KAZ,4,-35,5
2005,KAZ,1,-0.8,2
2005,KAZ,2,0,0
2005,KEN,3,-37,9
2005,KEN,2,-4,2
2005,KEN,4,-15,3
2005,KEN,1,0,0
2005,KGZ,3,-98.4,23
2005,KGZ,1,-9.800000000000004,18
2005,KGZ,4,-63.4,11
2005,KGZ,2,-10,5
2005,KHM,3,-2,1
2005,KHM,2,-2,1
2005,KHM,4,-73,10
2005,KHM,1,-0.3,1
2005,KOR,2,-22,11
2005,KOR,1,-18.399999999999995,36
2005,KOR,4,-1229.4,178
2005,KOR,3,-757.5999999999998,223
2005,KWT,1,0,0
2005,KWT,2,0,0
2005,KWT,3,0,0
2005,KWT,4,0,0
2005,LAO,4,-16.5,2
2005,LAO,3,-7,2
2005,LAO,1,0,0
2005,LAO,2,0,0
2005,LBN,3,-20,8
2005,LBN,4,-37.2,4
2005,LBN,1,0,0
2005,LBN,2,0,0
2005,LBR,3,-29.8,6
2005,LBR,4,-25,5
2005,LBR,1,0,0
2005,LBR,2,0,0
2005,LKA,3,-6,3
2005,LKA,1,-0.8,2
2005,LKA,4,-60,6
2005,LKA,2,0,0
2005,LTU,1,0,0
2005,LTU,2,0,0
2005,LTU,3,0,0
2005,LTU,4,0,0
2005,LUX,4,-58.2,9
2005,LUX,1,-0.1,1
2005,LUX,3,-6,3
2005,LUX,2,0,0
2005,LVA,1,0,0
2005,LVA,2,0,0
2005,LVA,3,0,0
2005,LVA,4,0,0
2005,MAC,4,-69,9
2005,MAC,3,-4.4,1
2005,MAC,1,0,0
2005,MAC,2,0,0
2005,MAR,3,-4,1
2005,MAR,1,-0.8,2
2005,MAR,2,0,0
2005,MAR,4,0,0
2005,MDA,1,0,0
2005,MDA,2,0,0
2005,MDA,3,0,0
2005,MDA,4,0,0
2005,MDG,1,0,0
2005,MDG,2,0,0
2005,MDG,3,0,0
2005,MDG,4,0,0
2005,MEX,3,-47,16
2005,MEX,2,-4,2
2005,MEX,1,-0.8,2
2005,MEX,4,-20,4
2005,MKD,1,0,0
2005,MKD,2,0,0
2005,MKD,3,0,0
2005,MKD,4,0,0
2005,MLI,1,0,0
2005,MLI,2,0,0
2005,MLI,3,0,0
2005,MLI,4,0,0
2005,MLT,4,-10,2
2005,MLT,1,0,0
2005,MLT,2,0,0
2005,MLT,3,0,0
2005,MMR,3,-37.5,14
2005,MMR,2,-4,2
2005,MMR,4,-286.4,43
2005,MMR,1,0,0
2005,MNE,1,0,0
2005,MNE,2,0,0
2005,MNE,3,0,0
2005,MNE,4,0,0
2005,MNG,3,-38,11
2005,MNG,4,-119.9,14
2005,MNG,1,0,0
2005,MNG,2,0,0
2005,MOZ,1,-0.3,1
2005,MOZ,3,-4,2
2005,MOZ,4,-10,2
2005,MOZ,2,0,0
2005,MUS,4,-20,3
2005,MUS,1,0,0
2005,MUS,2,0,0
2005,MUS,3,0,0
2005,MWI,3,-4,2
2005,MWI,1,0,0
2005,MWI,2,0,0
2005,MWI,4,0,0
2005,MYS,3,-149.3,49
2005,MYS,4,-186.2,35
2005,MYS,2,-16,8
2005,MYS,1,-0.8,2
2005,NAM,3,-2,1
2005,NAM,4,-15,2
2005,NAM,1,0,0
2005,NAM,2,0,0
2005,NER,1,0,0
2005,NER,2,0,0
2005,NER,3,0,0
2005,NER,4,0,0
2005,NGA,1,-0.3,1
2005,NGA,4,-34.5,4
2005,NGA,3,-77.9,16
2005,NGA,2,0,0
2005,NIC,1,0,0
2005,NIC,2,0,0
2005,NIC,3,0,0
2005,NIC,4,0,0
2005,NLD,4,-55,11
2005,NLD,3,-16,4
2005,NLD,1,0,0
2005,NLD,2,0,0
2005,NOR,3,-4,1
2005,NOR,1,0,0
2005,NOR,2,0,0
2005,NOR,4,0,0
2005,NPL,1,-2.1999999999999997,6
2005,NPL,3,-188.70000000000002,55
2005,NPL,2,-16,8
2005,NPL,4,-102,21
2005,NZL,3,-12.8,4
2005,NZL,1,-0.6000000000000001,3
2005,NZL,4,-42.2,5
2005,NZL,2,0,0
2005,OMN,1,0,0
2005,OMN,2,0,0
2005,OMN,3,0,0
2005,OMN,4,0,0
2005,PAK,2,-10,5
2005,PAK,4,-382.29999999999995,46
2005,PAK,3,-59,14
2005,PAK,1,-4.8,12
2005,PAN,3,-8,2
2005,PAN,1,0,0
2005,PAN,2,0,0
2005,PAN,4,0,0
2005,PER,1,-4,2
2005,PER,2,0,0
2005,PER,3,0,0
2005,PER,4,0,0
2005,PHL,3,-62.5,22
2005,PHL,1,-3.9999999999999996,10
2005,PHL,4,-294.59999999999997,40
2005,PHL,2,0,0
2005,PNG,2,-4,2
2005,PNG,1,0,0
2005,PNG,3,0,0
2005,PNG,4,0,0
2005,POL,1,-1.2000000000000002,3
2005,POL,3,-4,2
2005,POL,2,0,0
2005,POL,4,0,0
2005,PRK,3,-915.1999999999996,222
2005,PRK,2,-42,21
2005,PRK,4,-2246.0999999999995,305
2005,PRK,1,-19.5,53
2005,PRT,4,-24,3
2005,PRT,1,0,0
2005,PRT,2,0,0
2005,PRT,3,0,0
2005,PRY,1,0,0
2005,PRY,2,0,0
2005,PRY,3,0,0
2005,PRY,4,0,0
2005,QAT,1,-2,5
2005,QAT,4,-19,2
2005,QAT,2,0,0
2005,QAT,3,0,0
2005,ROM,1,0,0
2005,ROM,2,0,0
2005,ROM,3,0,0
2005,ROM,4,0,0
2005,RUS,1,-38.49999999999997,59
2005,RUS,4,-3522.099999999995,486
2005,RUS,3,-1473.4000000000005,392
2005,RUS,2,-76,38
2005,RWA,1,0,0
2005,RWA,2,0,0
2005,RWA,3,0,0
2005,RWA,4,0,0
2005,SAU,1,-8,4
2005,SAU,4,-25,4
2005,SAU,3,-14,5
2005,SAU,2,0,0
2005,SDN,4,-10,2
2005,SDN,1,-1.6,4
2005,SDN,3,-20,9
2005,SDN,2,0,0
2005,SEN,3,-12,3
2005,SEN,4,-29.2,6
2005,SEN,1,0,0
2005,SEN,2,0,0
2005,SGP,3,-96.2,30
2005,SGP,1,-6.500000000000001,9
2005,SGP,4,-380.09999999999997,60
2005,SGP,2,-6,3
2005,SLE,3,-4,2
2005,SLE,4,-48,5
2005,SLE,1,0,0
2005,SLE,2,0,0
2005,SLV,1,0,0
2005,SLV,2,0,0
2005,SLV,3,0,0
2005,SLV,4,0,0
2005,SOM,4,-30,3
2005,SOM,3,-4,2
2005,SOM,1,0,0
2005,SOM,2,0,0
2005,SRB,3,-5,1
2005,SRB,1,-0.8,2
2005,SRB,2,0,0
2005,SRB,4,0,0
2005,SUR,2,-2,1
2005,SUR,1,0,0
2005,SUR,3,0,0
2005,SUR,4,0,0
2005,SVK,4,-29.5,5
2005,SVK,3,-8,2
2005,SVK,1,0,0
2005,SVK,2,0,0
2005,SVN,1,0,0
2005,SVN,2,0,0
2005,SVN,3,0,0
2005,SVN,4,0,0
2005,SWE,3,-18.8,7
2005,SWE,2,-2,1
2005,SWE,4,-30,5
2005,SWE,1,-1.6,4
2005,SYR,1,-1.2000000000000002,3
2005,SYR,3,-40.199999999999996,10
2005,SYR,2,0,0
2005,SYR,4,0,0
2005,TCD,1,0,0
2005,TCD,2,0,0
2005,TCD,3,0,0
2005,TCD,4,0,0
2005,TGO,1,0,0
2005,TGO,2,0,0
2005,TGO,3,0,0
2005,TGO,4,0,0
2005,THA,3,-24.5,6
2005,THA,1,-3.9999999999999996,6
2005,THA,2,-6,3
2005,THA,4,-237.79999999999998,30
2005,TJK,4,-25,3
2005,TJK,2,-4,2
2005,TJK,3,-20,5
2005,TJK,1,0,0
2005,TKM,1,-0.8999999999999999,3
2005,TKM,4,-30,3
2005,TKM,2,0,0
2005,TKM,3,0,0
2005,TTO,4,-8,1
2005,TTO,1,0,0
2005,TTO,2,0,0
2005,TTO,3,0,0
2005,TUN,3,-2,1
2005,TUN,1,0,0
2005,TUN,2,0,0
2005,TUN,4,0,0
2005,TUR,3,-31,8
2005,TUR,1,-0.8,2
2005,TUR,4,-201,24
2005,TUR,2,0,0
2005,TZA,1,0,0
2005,TZA,2,0,0
2005,TZA,3,0,0
2005,TZA,4,0,0
2005,UGA,1,-0.8,2
2005,UGA,2,-2,1
2005,UGA,4,-10,2
2005,UGA,3,-47,11
2005,UKR,3,-31.599999999999994,8
2005,UKR,2,-22,11
2005,UKR,4,-110,20
2005,UKR,1,0,0
2005,URY,4,-5,1
2005,URY,3,-8,4
2005,URY,1,0,0
2005,URY,2,0,0
2005,USA,1,-142.2000000000003,315
2005,USA,3,-3859.7000000000053,1073
2005,USA,4,-3407.6999999999985,513
2005,USA,2,-88,44
2005,UZB,2,-12,6
2005,UZB,4,-86.60000000000001,11
2005,UZB,1,-1.9000000000000001,6
2005,UZB,3,-35,10
2005,VEN,4,-4,1
2005,VEN,2,-2,1
2005,VEN,1,0,0
2005,VEN,3,0,0
2005,VNM,3,-42,12
2005,VNM,2,-20,10
2005,VNM,1,-1.6,4
2005,VNM,4,-689,86
2005,VUT,4,-20,2
2005,VUT,2,-6,3
2005,VUT,1,0,0
2005,VUT,3,0,0
2005,YEM,3,-5,1
2005,YEM,1,0,0
2005,YEM,2,0,0
2005,YEM,4,0,0
2005,ZAF,1,-0.4,1
2005,ZAF,3,-25,8
2005,ZAF,2,0,0
2005,ZAF,4,0,0
2005,ZMB,3,-4,2
2005,ZMB,2,-6,3
2005,ZMB,1,0,0
2005,ZMB,4,0,0
2005,ZWE,2,-8,4
2005,ZWE,3,-30.5,9
2005,ZWE,4,-63,12
2005,ZWE,1,0,0
2006,AFG,1,-3.1999999999999997,8
2006,AFG,4,-232,30
2006,AFG,3,-109.60000000000001,27
2006,AFG,2,0,0
2006,AGO,2,-4,2
2006,AGO,4,-20,2
2006,AGO,1,-0.8,2
2006,AGO,3,-15,6
2006,ARE,2,-4,2
2006,ARE,3,-6,3
2006,ARE,1,0,0
2006,ARE,4,0,0
2006,ARG,3,-2,1
2006,ARG,1,0,0
2006,ARG,2,0,0
2006,ARG,4,0,0
2006,ARM,1,-4,2
2006,ARM,2,0,0
2006,ARM,3,0,0
2006,ARM,4,0,0
2006,ATG,1,0,0
2006,ATG,2,0,0
2006,ATG,3,0,0
2006,ATG,4,0,0
2006,AUS,1,-13.700000000000006,35
2006,AUS,2,-8,4
2006,AUS,4,-394.5,61
2006,AUS,3,-354.9000000000001,91
2006,AUT,4,-85,13
2006,AUT,2,-10,5
2006,AUT,3,-58.599999999999994,17
2006,AUT,1,-1.6,4
2006,AZE,4,-10,2
2006,AZE,1,0,0
2006,AZE,2,0,0
2006,AZE,3,0,0
2006,BEL,3,-35,9
2006,BEL,2,-8,4
2006,BEL,1,-6.400000000000001,16
2006,BEL,4,-57.5,8
2006,BGD,4,-44.6,8
2006,BGD,3,-30.6,6
2006,BGD,1,0,0
2006,BGD,2,0,0
2006,BGR,3,-8.8,2
2006,BGR,1,-1.2000000000000002,3
2006,BGR,2,0,0
2006,BGR,4,0,0
2006,BHR,4,-14.4,2
2006,BHR,1,0,0
2006,BHR,2,0,0
2006,BHR,3,0,0
2006,BIH,1,0,0
2006,BIH,2,0,0
2006,BIH,3,0,0
2006,BIH,4,0,0
2006,BLR,2,-4,2
2006,BLR,3,-2,1
2006,BLR,4,-35,5
2006,BLR,1,0,0
2006,BMU,1,0,0
2006,BMU,2,0,0
2006,BMU,3,0,0
2006,BMU,4,0,0
2006,BOL,4,-30,3
2006,BOL,1,0,0
2006,BOL,2,0,0
2006,BOL,3,0,0
2006,BRA,4,-56,10
2006,BRA,3,-8.4,3
2006,BRA,1,-0.8,2
2006,BRA,2,0,0
2006,BRN,3,-19,7
2006,BRN,4,-134.9,16
2006,BRN,1,0,0
2006,BRN,2,0,0
2006,BWA,4,-50,5
2006,BWA,3,-10,5
2006,BWA,1,0,0
2006,BWA,2,0,0
2006,CAN,3,-469.4,148
2006,CAN,2,-28,14
2006,CAN,1,-24.799999999999997,22
2006,CAN,4,-581,96
2006,CHE,2,-2,1
2006,CHE,1,-2.8,7
2006,CHE,3,-70.6,23
2006,CHE,4,-40,6
2006,CHL,4,-10,2
2006,CHL,1,0,0
2006,CHL,2,0,0
2006,CHL,3,0,0
2006,CMR,4,-9.5,1
2006,CMR,2,-4,2
2006,CMR,1,0,0
2006,CMR,3,0,0
2006,COD,4,-126.5,13
2006,COD,3,-4,1
2006,COD,1,0,0
